"time","Freq1","Freq2","Freq3","orificeHeater","gapQF","stab1","stab2","stab3"
"16-Jan-12 05.43.20.000 AM",7302.17905159944,7219.35319162322,7581.89669776771,"000",0,1,1,1
"16-Jan-12 05.43.30.000 AM",7302.17905159944,7219.35319162322,7581.89669776771,"000",0,1,1,1
"16-Jan-12 05.43.40.000 AM",7302.17905159944,7219.35319162322,7581.89669776771,"000",0,1,1,1
"16-Jan-12 05.43.50.000 AM",7302.17905159944,7219.35319162322,7581.89669776771,"000",0,1,1,1
"16-Jan-12 05.44.00.000 AM",7302.17905159944,7219.35319162322,7581.89669776771,"000",0,1,1,1
"16-Jan-12 05.44.10.000 AM",7302.17905159944,7219.35319162322,7581.89669776771,"000",0,1,1,1
"16-Jan-12 05.44.20.000 AM",7302.17905159944,7219.35319162322,7581.89669776771,"000",0,1,1,1
"16-Jan-12 05.44.30.000 AM",7302.17905159944,7219.35319162322,7581.89669776771,"000",0,1,1,1
"16-Jan-12 05.44.40.000 AM",7302.17905159944,7219.35319162322,7581.89669776771,"000",0,1,1,1
"16-Jan-12 05.44.50.000 AM",7302.17905159944,7219.35319162322,7581.89669776771,"000",0,1,1,1
"16-Jan-12 05.45.00.000 AM",7301.20469482164,7219.17927770487,7581.85788779195,"000",0,1,1,1
"16-Jan-12 05.45.10.000 AM",7301.20469482164,7219.17927770487,7581.85788779195,"000",0,1,1,1
"16-Jan-12 05.45.20.000 AM",7301.20469482164,7219.17927770487,7581.85788779195,"000",0,1,1,1
"16-Jan-12 05.45.30.000 AM",7301.20469482164,7219.17927770487,7581.85788779195,"000",0,1,1,1
"16-Jan-12 05.45.40.000 AM",7301.20469482164,7219.17927770487,7581.85788779195,"000",0,1,1,1
"16-Jan-12 05.45.50.000 AM",7301.20469482164,7219.17927770487,7581.85788779195,"000",0,1,1,1
"16-Jan-12 05.46.00.000 AM",7301.20469482164,7219.17927770487,7581.85788779195,"000",0,1,1,1
"16-Jan-12 05.46.10.000 AM",7301.20469482164,7219.17927770487,7581.85788779195,"000",0,1,1,1
"16-Jan-12 05.46.20.000 AM",7301.20469482164,7219.17927770487,7581.85788779195,"000",0,1,1,1
"16-Jan-12 05.46.30.000 AM",7301.20469482164,7219.17927770487,7581.85788779195,"000",0,1,1,1
"16-Jan-12 05.46.40.000 AM",7301.20469482164,7219.17927770487,7581.85788779195,"000",0,1,1,1
"16-Jan-12 05.46.50.000 AM",7301.20469482164,7219.17927770487,7581.85788779195,"000",0,1,1,1
"16-Jan-12 05.47.00.000 AM",7301.20469482164,7219.17927770487,7581.85788779195,"000",0,1,1,1
"16-Jan-12 05.47.10.000 AM",7301.20469482164,7219.17927770487,7581.85788779195,"000",0,1,1,1
"16-Jan-12 05.47.20.000 AM",7301.20469482164,7219.17927770487,7581.85788779195,"000",0,1,1,1
"16-Jan-12 05.47.30.000 AM",7301.20469482164,7219.17927770487,7581.85788779195,"000",0,1,1,1
"16-Jan-12 05.47.40.000 AM",7301.20469482164,7219.17927770487,7581.85788779195,"000",0,1,1,1
"16-Jan-12 05.47.50.000 AM",7301.20469482164,7219.17927770487,7581.85788779195,"000",0,1,1,1
"16-Jan-12 05.48.00.000 AM",7301.20469482164,7219.17927770487,7581.85788779195,"000",0,1,1,1
"16-Jan-12 05.48.10.000 AM",7301.20469482164,7219.17927770487,7581.85788779195,"000",0,1,1,1
"16-Jan-12 05.48.20.000 AM",7301.20469482164,7219.17927770487,7581.85788779195,"000",0,1,1,1
"16-Jan-12 05.48.30.000 AM",7301.20469482164,7219.17927770487,7581.85788779195,"000",0,1,1,1
"16-Jan-12 05.48.40.000 AM",7301.20469482164,7219.17927770487,7581.85788779195,"000",0,1,1,1
"16-Jan-12 05.48.50.000 AM",7301.20469482164,7219.17927770487,7581.85788779195,"000",0,1,1,1
"16-Jan-12 05.49.00.000 AM",7301.20469482164,7219.17927770487,7581.85788779195,"000",0,1,1,1
"16-Jan-12 05.49.10.000 AM",7301.20469482164,7219.17927770487,7581.85788779195,"000",0,1,1,1
"16-Jan-12 05.49.20.000 AM",7301.20469482164,7219.17927770487,7581.85788779195,"000",0,1,1,1
"16-Jan-12 05.49.30.000 AM",7301.20469482164,7219.17927770487,7581.85788779195,"000",0,1,1,1
"16-Jan-12 05.49.40.000 AM",7301.20469482164,7219.17927770487,7581.85788779195,"000",0,1,1,1
"16-Jan-12 05.49.50.000 AM",7301.20469482164,7219.17927770487,7581.85788779195,"000",0,1,1,1
"16-Jan-12 05.50.00.000 AM",7301.4740493366,7218.6726638706,7581.88662821269,"000",0,1,1,1
"16-Jan-12 05.50.10.000 AM",7301.4740493366,7218.6726638706,7581.88662821269,"000",0,1,1,1
"16-Jan-12 05.50.20.000 AM",7301.4740493366,7218.6726638706,7581.88662821269,"000",0,1,1,1
"16-Jan-12 05.50.30.000 AM",7301.4740493366,7218.6726638706,7581.88662821269,"000",0,1,1,1
"16-Jan-12 05.50.40.000 AM",7301.4740493366,7218.6726638706,7581.88662821269,"000",0,1,1,1
"16-Jan-12 05.50.50.000 AM",7301.4740493366,7218.6726638706,7581.88662821269,"000",0,1,1,1
"16-Jan-12 05.51.00.000 AM",7301.4740493366,7218.6726638706,7581.88662821269,"000",0,1,1,1
"16-Jan-12 05.51.10.000 AM",7301.4740493366,7218.6726638706,7581.88662821269,"000",0,1,1,1
"16-Jan-12 05.51.20.000 AM",7301.4740493366,7218.6726638706,7581.88662821269,"000",0,1,1,1
"16-Jan-12 05.51.30.000 AM",7301.4740493366,7218.6726638706,7581.88662821269,"000",0,1,1,1
"16-Jan-12 05.51.40.000 AM",7301.4740493366,7218.6726638706,7581.88662821269,"000",0,1,1,1
"16-Jan-12 05.51.50.000 AM",7301.4740493366,7218.6726638706,7581.88662821269,"000",0,1,1,1
"16-Jan-12 05.52.00.000 AM",7301.4740493366,7218.6726638706,7581.88662821269,"000",0,1,1,1
"16-Jan-12 05.52.10.000 AM",7301.4740493366,7218.6726638706,7581.88662821269,"000",0,1,1,1
"16-Jan-12 05.52.20.000 AM",7301.4740493366,7218.6726638706,7581.88662821269,"000",0,1,1,1
"16-Jan-12 05.52.30.000 AM",7301.4740493366,7218.6726638706,7581.88662821269,"000",0,1,1,1
"16-Jan-12 05.52.40.000 AM",7301.4740493366,7218.6726638706,7581.88662821269,"000",0,1,1,1
"16-Jan-12 05.52.50.000 AM",7301.4740493366,7218.6726638706,7581.88662821269,"000",0,1,1,1
"16-Jan-12 05.53.00.000 AM",7301.4740493366,7218.6726638706,7581.88662821269,"000",0,1,1,1
"16-Jan-12 05.53.10.000 AM",7301.4740493366,7218.6726638706,7581.88662821269,"000",0,1,1,1
"16-Jan-12 05.53.20.000 AM",7301.4740493366,7218.6726638706,7581.88662821269,"000",0,1,1,1
"16-Jan-12 05.53.30.000 AM",7301.4740493366,7218.6726638706,7581.88662821269,"000",0,1,1,1
"16-Jan-12 05.53.40.000 AM",7301.4740493366,7218.6726638706,7581.88662821269,"000",0,1,1,1
"16-Jan-12 05.53.50.000 AM",7301.4740493366,7218.6726638706,7581.88662821269,"000",0,1,1,1
"16-Jan-12 05.54.00.000 AM",7301.4740493366,7218.6726638706,7581.88662821269,"000",0,1,1,1
"16-Jan-12 05.54.10.000 AM",7301.4740493366,7218.6726638706,7581.88662821269,"000",0,1,1,1
"16-Jan-12 05.54.20.000 AM",7301.4740493366,7218.6726638706,7581.88662821269,"000",0,1,1,1
"16-Jan-12 05.54.30.000 AM",7301.4740493366,7218.6726638706,7581.88662821269,"000",0,1,1,1
"16-Jan-12 05.54.40.000 AM",7301.4740493366,7218.6726638706,7581.88662821269,"000",0,1,1,1
"16-Jan-12 05.54.50.000 AM",7301.4740493366,7218.6726638706,7581.88662821269,"000",0,1,1,1
"16-Jan-12 05.55.00.000 AM",7302.19927618564,7219.56619240432,7581.84673725739,"000",0,1,1,1
"16-Jan-12 05.55.10.000 AM",7302.19927618564,7219.56619240432,7581.84673725739,"000",0,1,1,1
"16-Jan-12 05.55.20.000 AM",7302.19927618564,7219.56619240432,7581.84673725739,"000",0,1,1,1
"16-Jan-12 05.55.30.000 AM",7302.19927618564,7219.56619240432,7581.84673725739,"000",0,1,1,1
"16-Jan-12 05.55.40.000 AM",7302.19927618564,7219.56619240432,7581.84673725739,"000",0,1,1,1
"16-Jan-12 05.55.50.000 AM",7302.19927618564,7219.56619240432,7581.84673725739,"000",0,1,1,1
"16-Jan-12 05.56.00.000 AM",7302.19927618564,7219.56619240432,7581.84673725739,"000",0,1,1,1
"16-Jan-12 05.56.10.000 AM",7302.19927618564,7219.56619240432,7581.84673725739,"000",0,1,1,1
"16-Jan-12 05.56.20.000 AM",7302.19927618564,7219.56619240432,7581.84673725739,"000",0,1,1,1
"16-Jan-12 05.56.30.000 AM",7302.19927618564,7219.56619240432,7581.84673725739,"000",0,1,1,1
"16-Jan-12 05.56.40.000 AM",7302.19927618564,7219.56619240432,7581.84673725739,"000",0,1,1,1
"16-Jan-12 05.56.50.000 AM",7302.19927618564,7219.56619240432,7581.84673725739,"000",0,1,1,1
"16-Jan-12 05.57.00.000 AM",7302.19927618564,7219.56619240432,7581.84673725739,"000",0,1,1,1
"16-Jan-12 05.57.10.000 AM",7302.19927618564,7219.56619240432,7581.84673725739,"000",0,1,1,1
"16-Jan-12 05.57.20.000 AM",7302.19927618564,7219.56619240432,7581.84673725739,"000",0,1,1,1
"16-Jan-12 05.57.30.000 AM",7302.19927618564,7219.56619240432,7581.84673725739,"000",0,1,1,1
"16-Jan-12 05.57.40.000 AM",7302.19927618564,7219.56619240432,7581.84673725739,"000",0,1,1,1
"16-Jan-12 05.57.50.000 AM",7302.19927618564,7219.56619240432,7581.84673725739,"000",0,1,1,1
"16-Jan-12 05.58.00.000 AM",7302.19927618564,7219.56619240432,7581.84673725739,"000",0,1,1,1
"16-Jan-12 05.58.10.000 AM",7302.19927618564,7219.56619240432,7581.84673725739,"000",0,1,1,1
"16-Jan-12 05.58.20.000 AM",7302.19927618564,7219.56619240432,7581.84673725739,"000",0,1,1,1
"16-Jan-12 05.58.30.000 AM",7302.19927618564,7219.56619240432,7581.84673725739,"000",0,1,1,1
"16-Jan-12 05.58.40.000 AM",7302.19927618564,7219.56619240432,7581.84673725739,"000",0,1,1,1
"16-Jan-12 05.58.50.000 AM",7302.19927618564,7219.56619240432,7581.84673725739,"000",0,1,1,1
"16-Jan-12 05.59.00.000 AM",7302.19927618564,7219.56619240432,7581.84673725739,"000",0,1,1,1
"16-Jan-12 05.59.10.000 AM",7302.19927618564,7219.56619240432,7581.84673725739,"000",0,1,1,1
"16-Jan-12 05.59.20.000 AM",7302.19927618564,7219.56619240432,7581.84673725739,"000",0,1,1,1
"16-Jan-12 05.59.30.000 AM",7302.19927618564,7219.56619240432,7581.84673725739,"000",0,1,1,1
"16-Jan-12 05.59.40.000 AM",7302.19927618564,7219.56619240432,7581.84673725739,"000",0,1,1,1
"16-Jan-12 05.59.50.000 AM",7302.19927618564,7219.56619240432,7581.84673725739,"000",0,1,1,1
"16-Jan-12 06.00.00.000 AM",7301.84220955609,7218.82802636647,7581.89742749891,"000",0,1,1,1
"16-Jan-12 06.00.10.000 AM",7301.84220955609,7218.82802636647,7581.89742749891,"000",0,1,1,1
"16-Jan-12 06.00.20.000 AM",7301.84220955609,7218.82802636647,7581.89742749891,"000",0,1,1,1
"16-Jan-12 06.00.30.000 AM",7301.84220955609,7218.82802636647,7581.89742749891,"000",0,1,1,1
"16-Jan-12 06.00.40.000 AM",7301.84220955609,7218.82802636647,7581.89742749891,"000",0,1,1,1
"16-Jan-12 06.00.50.000 AM",7301.84220955609,7218.82802636647,7581.89742749891,"000",0,1,1,1
"16-Jan-12 06.01.00.000 AM",7301.84220955609,7218.82802636647,7581.89742749891,"000",0,1,1,1
"16-Jan-12 06.01.10.000 AM",7301.84220955609,7218.82802636647,7581.89742749891,"000",0,1,1,1
"16-Jan-12 06.01.20.000 AM",7301.84220955609,7218.82802636647,7581.89742749891,"000",0,1,1,1
"16-Jan-12 06.01.30.000 AM",7301.84220955609,7218.82802636647,7581.89742749891,"000",0,1,1,1
"16-Jan-12 06.01.40.000 AM",7301.84220955609,7218.82802636647,7581.89742749891,"000",0,1,1,1
"16-Jan-12 06.01.50.000 AM",7301.84220955609,7218.82802636647,7581.89742749891,"000",0,1,1,1
"16-Jan-12 06.02.00.000 AM",7301.84220955609,7218.82802636647,7581.89742749891,"000",0,1,1,1
"16-Jan-12 06.02.10.000 AM",7301.84220955609,7218.82802636647,7581.89742749891,"000",0,1,1,1
"16-Jan-12 06.02.20.000 AM",7301.84220955609,7218.82802636647,7581.89742749891,"000",0,1,1,1
"16-Jan-12 06.02.30.000 AM",7301.84220955609,7218.82802636647,7581.89742749891,"000",0,1,1,1
"16-Jan-12 06.02.40.000 AM",7301.84220955609,7218.82802636647,7581.89742749891,"000",0,1,1,1
"16-Jan-12 06.02.50.000 AM",7301.84220955609,7218.82802636647,7581.89742749891,"000",0,1,1,1
"16-Jan-12 06.03.00.000 AM",7301.84220955609,7218.82802636647,7581.89742749891,"000",0,1,1,1
"16-Jan-12 06.03.10.000 AM",7301.84220955609,7218.82802636647,7581.89742749891,"000",0,1,1,1
"16-Jan-12 06.03.20.000 AM",7301.84220955609,7218.82802636647,7581.89742749891,"000",0,1,1,1
"16-Jan-12 06.03.30.000 AM",7301.84220955609,7218.82802636647,7581.89742749891,"000",0,1,1,1
"16-Jan-12 06.03.40.000 AM",7301.84220955609,7218.82802636647,7581.89742749891,"000",0,1,1,1
"16-Jan-12 06.03.50.000 AM",7301.84220955609,7218.82802636647,7581.89742749891,"000",0,1,1,1
"16-Jan-12 06.04.00.000 AM",7301.84220955609,7218.82802636647,7581.89742749891,"000",0,1,1,1
"16-Jan-12 06.04.10.000 AM",7301.84220955609,7218.82802636647,7581.89742749891,"000",0,1,1,1
"16-Jan-12 06.04.20.000 AM",7301.84220955609,7218.82802636647,7581.89742749891,"000",0,1,1,1
"16-Jan-12 06.04.30.000 AM",7301.84220955609,7218.82802636647,7581.89742749891,"000",0,1,1,1
"16-Jan-12 06.04.40.000 AM",7301.84220955609,7218.82802636647,7581.89742749891,"000",0,1,1,1
"16-Jan-12 06.04.50.000 AM",7301.84220955609,7218.82802636647,7581.89742749891,"000",0,1,1,1
"16-Jan-12 06.05.00.000 AM",7302.18673262377,7218.98642565363,7581.81638117305,"000",0,1,1,1
"16-Jan-12 06.05.10.000 AM",7302.18673262377,7218.98642565363,7581.81638117305,"000",0,1,1,1
"16-Jan-12 06.05.20.000 AM",7302.18673262377,7218.98642565363,7581.81638117305,"000",0,1,1,1
"16-Jan-12 06.05.30.000 AM",7302.18673262377,7218.98642565363,7581.81638117305,"000",0,1,1,1
"16-Jan-12 06.05.40.000 AM",7302.18673262377,7218.98642565363,7581.81638117305,"000",0,1,1,1
"16-Jan-12 06.05.50.000 AM",7302.18673262377,7218.98642565363,7581.81638117305,"000",0,1,1,1
"16-Jan-12 06.06.00.000 AM",7302.18673262377,7218.98642565363,7581.81638117305,"000",0,1,1,1
"16-Jan-12 06.06.10.000 AM",7302.18673262377,7218.98642565363,7581.81638117305,"000",0,1,1,1
"16-Jan-12 06.06.20.000 AM",7302.18673262377,7218.98642565363,7581.81638117305,"000",0,1,1,1
"16-Jan-12 06.06.30.000 AM",7302.18673262377,7218.98642565363,7581.81638117305,"000",0,1,1,1
"16-Jan-12 06.06.40.000 AM",7302.18673262377,7218.98642565363,7581.81638117305,"000",0,1,1,1
"16-Jan-12 06.06.50.000 AM",7302.18673262377,7218.98642565363,7581.81638117305,"000",0,1,1,1
"16-Jan-12 06.07.00.000 AM",7302.18673262377,7218.98642565363,7581.81638117305,"000",0,1,1,1
"16-Jan-12 06.07.10.000 AM",7302.18673262377,7218.98642565363,7581.81638117305,"000",0,1,1,1
"16-Jan-12 06.07.20.000 AM",7302.18673262377,7218.98642565363,7581.81638117305,"000",0,1,1,1
"16-Jan-12 06.07.30.000 AM",7302.18673262377,7218.98642565363,7581.81638117305,"000",0,1,1,1
"16-Jan-12 06.07.40.000 AM",7302.18673262377,7218.98642565363,7581.81638117305,"000",0,1,1,1
"16-Jan-12 06.07.50.000 AM",7302.18673262377,7218.98642565363,7581.81638117305,"000",0,1,1,1
"16-Jan-12 06.08.00.000 AM",7302.18673262377,7218.98642565363,7581.81638117305,"000",0,1,1,1
"16-Jan-12 06.08.10.000 AM",7302.18673262377,7218.98642565363,7581.81638117305,"000",0,1,1,1
"16-Jan-12 06.08.20.000 AM",7302.18673262377,7218.98642565363,7581.81638117305,"000",0,1,1,1
"16-Jan-12 06.08.30.000 AM",7302.18673262377,7218.98642565363,7581.81638117305,"000",0,1,1,1
"16-Jan-12 06.08.40.000 AM",7302.18673262377,7218.98642565363,7581.81638117305,"000",0,1,1,1
"16-Jan-12 06.08.50.000 AM",7302.18673262377,7218.98642565363,7581.81638117305,"000",0,1,1,1
"16-Jan-12 06.09.00.000 AM",7302.18673262377,7218.98642565363,7581.81638117305,"000",0,1,1,1
"16-Jan-12 06.09.10.000 AM",7302.18673262377,7218.98642565363,7581.81638117305,"000",0,1,1,1
"16-Jan-12 06.09.20.000 AM",7302.18673262377,7218.98642565363,7581.81638117305,"000",0,1,1,1
"16-Jan-12 06.09.30.000 AM",7302.18673262377,7218.98642565363,7581.81638117305,"000",0,1,1,1
"16-Jan-12 06.09.40.000 AM",7302.18673262377,7218.98642565363,7581.81638117305,"000",0,1,1,1
"16-Jan-12 06.09.50.000 AM",7302.18673262377,7218.98642565363,7581.81638117305,"000",0,1,1,1
"16-Jan-12 06.10.00.000 AM",7301.51181174873,7218.9268369398,7581.84901609865,"000",0,1,1,1
"16-Jan-12 06.10.10.000 AM",7301.51181174873,7218.9268369398,7581.84901609865,"000",0,1,1,1
"16-Jan-12 06.10.20.000 AM",7301.51181174873,7218.9268369398,7581.84901609865,"000",0,1,1,1
"16-Jan-12 06.10.30.000 AM",7301.51181174873,7218.9268369398,7581.84901609865,"000",0,1,1,1
"16-Jan-12 06.10.40.000 AM",7301.51181174873,7218.9268369398,7581.84901609865,"000",0,1,1,1
"16-Jan-12 06.10.50.000 AM",7301.51181174873,7218.9268369398,7581.84901609865,"000",0,1,1,1
"16-Jan-12 06.11.00.000 AM",7301.51181174873,7218.9268369398,7581.84901609865,"000",0,1,1,1
"16-Jan-12 06.11.10.000 AM",7301.51181174873,7218.9268369398,7581.84901609865,"000",0,1,1,1
"16-Jan-12 06.11.20.000 AM",7301.51181174873,7218.9268369398,7581.84901609865,"000",0,1,1,1
"16-Jan-12 06.11.30.000 AM",7301.51181174873,7218.9268369398,7581.84901609865,"000",0,1,1,1
"16-Jan-12 06.11.40.000 AM",7301.51181174873,7218.9268369398,7581.84901609865,"000",0,1,1,1
"16-Jan-12 06.11.50.000 AM",7301.51181174873,7218.9268369398,7581.84901609865,"000",0,1,1,1
"16-Jan-12 06.12.00.000 AM",7301.51181174873,7218.9268369398,7581.84901609865,"000",0,1,1,1
"16-Jan-12 06.12.10.000 AM",7301.51181174873,7218.9268369398,7581.84901609865,"000",0,1,1,1
"16-Jan-12 06.12.20.000 AM",7301.51181174873,7218.9268369398,7581.84901609865,"000",0,1,1,1
"16-Jan-12 06.12.30.000 AM",7301.51181174873,7218.9268369398,7581.84901609865,"000",0,1,1,1
"16-Jan-12 06.12.40.000 AM",7301.51181174873,7218.9268369398,7581.84901609865,"000",0,1,1,1
"16-Jan-12 06.12.50.000 AM",7301.51181174873,7218.9268369398,7581.84901609865,"000",0,1,1,1
"16-Jan-12 06.13.00.000 AM",7301.51181174873,7218.9268369398,7581.84901609865,"000",0,1,1,1
"16-Jan-12 06.13.10.000 AM",7301.51181174873,7218.9268369398,7581.84901609865,"000",0,1,1,1
"16-Jan-12 06.13.20.000 AM",7301.51181174873,7218.9268369398,7581.84901609865,"000",0,1,1,1
"16-Jan-12 06.13.30.000 AM",7301.51181174873,7218.9268369398,7581.84901609865,"000",0,1,1,1
"16-Jan-12 06.13.40.000 AM",7301.51181174873,7218.9268369398,7581.84901609865,"000",0,1,1,1
"16-Jan-12 06.13.50.000 AM",7301.51181174873,7218.9268369398,7581.84901609865,"000",0,1,1,1
"16-Jan-12 06.14.00.000 AM",7301.51181174873,7218.9268369398,7581.84901609865,"000",0,1,1,1
"16-Jan-12 06.14.10.000 AM",7301.51181174873,7218.9268369398,7581.84901609865,"000",0,1,1,1
"16-Jan-12 06.14.20.000 AM",7301.51181174873,7218.9268369398,7581.84901609865,"000",0,1,1,1
"16-Jan-12 06.14.30.000 AM",7301.51181174873,7218.9268369398,7581.84901609865,"000",0,1,1,1
"16-Jan-12 06.14.40.000 AM",7301.51181174873,7218.9268369398,7581.84901609865,"000",0,1,1,1
"16-Jan-12 06.14.50.000 AM",7301.51181174873,7218.9268369398,7581.84901609865,"000",0,1,1,1
"16-Jan-12 06.15.00.000 AM",7301.46008038064,7219.46650052607,7581.95912747877,"000",0,1,1,1
"16-Jan-12 06.15.10.000 AM",7301.46008038064,7219.46650052607,7581.95912747877,"000",0,1,1,1
"16-Jan-12 06.15.20.000 AM",7301.46008038064,7219.46650052607,7581.95912747877,"000",0,1,1,1
"16-Jan-12 06.15.30.000 AM",7301.46008038064,7219.46650052607,7581.95912747877,"000",0,1,1,1
"16-Jan-12 06.15.40.000 AM",7301.46008038064,7219.46650052607,7581.95912747877,"000",0,1,1,1
"16-Jan-12 06.15.50.000 AM",7301.46008038064,7219.46650052607,7581.95912747877,"000",0,1,1,1
"16-Jan-12 06.16.00.000 AM",7301.46008038064,7219.46650052607,7581.95912747877,"000",0,1,1,1
"16-Jan-12 06.16.10.000 AM",7301.46008038064,7219.46650052607,7581.95912747877,"000",0,1,1,1
"16-Jan-12 06.16.20.000 AM",7301.46008038064,7219.46650052607,7581.95912747877,"000",0,1,1,1
"16-Jan-12 06.16.30.000 AM",7301.46008038064,7219.46650052607,7581.95912747877,"000",0,1,1,1
"16-Jan-12 06.16.40.000 AM",7301.46008038064,7219.46650052607,7581.95912747877,"000",0,1,1,1
"16-Jan-12 06.16.50.000 AM",7301.46008038064,7219.46650052607,7581.95912747877,"000",0,1,1,1
"16-Jan-12 06.17.00.000 AM",7301.46008038064,7219.46650052607,7581.95912747877,"000",0,1,1,1
"16-Jan-12 06.17.10.000 AM",7301.46008038064,7219.46650052607,7581.95912747877,"000",0,1,1,1
"16-Jan-12 06.17.20.000 AM",7301.46008038064,7219.46650052607,7581.95912747877,"000",0,1,1,1
"16-Jan-12 06.17.30.000 AM",7301.46008038064,7219.46650052607,7581.95912747877,"000",0,1,1,1
"16-Jan-12 06.17.40.000 AM",7301.46008038064,7219.46650052607,7581.95912747877,"000",0,1,1,1
"16-Jan-12 06.17.50.000 AM",7301.46008038064,7219.46650052607,7581.95912747877,"000",0,1,1,1
"16-Jan-12 06.18.00.000 AM",7301.46008038064,7219.46650052607,7581.95912747877,"000",0,1,1,1
"16-Jan-12 06.18.10.000 AM",7301.46008038064,7219.46650052607,7581.95912747877,"000",0,1,1,1
"16-Jan-12 06.18.20.000 AM",7301.46008038064,7219.46650052607,7581.95912747877,"000",0,1,1,1
"16-Jan-12 06.18.30.000 AM",7301.46008038064,7219.46650052607,7581.95912747877,"000",0,1,1,1
"16-Jan-12 06.18.40.000 AM",7301.46008038064,7219.46650052607,7581.95912747877,"000",0,1,1,1
"16-Jan-12 06.18.50.000 AM",7301.46008038064,7219.46650052607,7581.95912747877,"000",0,1,1,1
"16-Jan-12 06.19.00.000 AM",7301.46008038064,7219.46650052607,7581.95912747877,"000",0,1,1,1
"16-Jan-12 06.19.10.000 AM",7301.46008038064,7219.46650052607,7581.95912747877,"000",0,1,1,1
"16-Jan-12 06.19.20.000 AM",7301.46008038064,7219.46650052607,7581.95912747877,"000",0,1,1,1
"16-Jan-12 06.19.30.000 AM",7301.46008038064,7219.46650052607,7581.95912747877,"000",0,1,1,1
"16-Jan-12 06.19.40.000 AM",7301.46008038064,7219.46650052607,7581.95912747877,"000",0,1,1,1
"16-Jan-12 06.19.50.000 AM",7301.46008038064,7219.46650052607,7581.95912747877,"000",0,1,1,1
"16-Jan-12 06.20.00.000 AM",7301.33433695782,7219.27807290399,7581.87196437612,"000",0,1,1,1
"16-Jan-12 06.20.10.000 AM",7301.33433695782,7219.27807290399,7581.87196437612,"000",0,1,1,1
"16-Jan-12 06.20.20.000 AM",7301.33433695782,7219.27807290399,7581.87196437612,"000",0,1,1,1
"16-Jan-12 06.20.30.000 AM",7301.33433695782,7219.27807290399,7581.87196437612,"000",0,1,1,1
"16-Jan-12 06.20.40.000 AM",7301.33433695782,7219.27807290399,7581.87196437612,"000",0,1,1,1
"16-Jan-12 06.20.50.000 AM",7301.33433695782,7219.27807290399,7581.87196437612,"000",0,1,1,1
"16-Jan-12 06.21.00.000 AM",7301.33433695782,7219.27807290399,7581.87196437612,"000",0,1,1,1
"16-Jan-12 06.21.10.000 AM",7301.33433695782,7219.27807290399,7581.87196437612,"000",0,1,1,1
"16-Jan-12 06.21.20.000 AM",7301.33433695782,7219.27807290399,7581.87196437612,"000",0,1,1,1
"16-Jan-12 06.21.30.000 AM",7301.33433695782,7219.27807290399,7581.87196437612,"000",0,1,1,1
"16-Jan-12 06.21.40.000 AM",7301.33433695782,7219.27807290399,7581.87196437612,"000",0,1,1,1
"16-Jan-12 06.21.50.000 AM",7301.33433695782,7219.27807290399,7581.87196437612,"000",0,1,1,1
"16-Jan-12 06.22.00.000 AM",7301.33433695782,7219.27807290399,7581.87196437612,"000",0,1,1,1
"16-Jan-12 06.22.10.000 AM",7301.33433695782,7219.27807290399,7581.87196437612,"000",0,1,1,1
"16-Jan-12 06.22.20.000 AM",7301.33433695782,7219.27807290399,7581.87196437612,"000",0,1,1,1
"16-Jan-12 06.22.30.000 AM",7301.33433695782,7219.27807290399,7581.87196437612,"000",0,1,1,1
"16-Jan-12 06.22.40.000 AM",7301.33433695782,7219.27807290399,7581.87196437612,"000",0,1,1,1
"16-Jan-12 06.22.50.000 AM",7301.33433695782,7219.27807290399,7581.87196437612,"000",0,1,1,1
"16-Jan-12 06.23.00.000 AM",7301.33433695782,7219.27807290399,7581.87196437612,"000",0,1,1,1
"16-Jan-12 06.23.10.000 AM",7301.33433695782,7219.27807290399,7581.87196437612,"000",0,1,1,1
"16-Jan-12 06.23.20.000 AM",7301.33433695782,7219.27807290399,7581.87196437612,"000",0,1,1,1
"16-Jan-12 06.23.30.000 AM",7301.33433695782,7219.27807290399,7581.87196437612,"000",0,1,1,1
"16-Jan-12 06.23.40.000 AM",7301.33433695782,7219.27807290399,7581.87196437612,"000",0,1,1,1
"16-Jan-12 06.23.50.000 AM",7301.33433695782,7219.27807290399,7581.87196437612,"000",0,1,1,1
"16-Jan-12 06.24.00.000 AM",7301.33433695782,7219.27807290399,7581.87196437612,"000",0,1,1,1
"16-Jan-12 06.24.10.000 AM",7301.33433695782,7219.27807290399,7581.87196437612,"000",0,1,1,1
"16-Jan-12 06.24.20.000 AM",7301.33433695782,7219.27807290399,7581.87196437612,"000",0,1,1,1
"16-Jan-12 06.24.30.000 AM",7301.33433695782,7219.27807290399,7581.87196437612,"000",0,1,1,1
"16-Jan-12 06.24.40.000 AM",7301.33433695782,7219.27807290399,7581.87196437612,"000",0,1,1,1
"16-Jan-12 06.24.50.000 AM",7301.33433695782,7219.27807290399,7581.87196437612,"000",0,1,1,1
